date,hour,mibor,repo,cblo,usdinr,gsec,call_avg,balance,inflow,outflow
2024-01-12,12,6.8398,6.5167,6.4242,83.6319,7.2186,6.6504,265.2,1.5,1.1
2024-01-12,13,6.8504,6.5197,6.4307,83.6238,7.2223,6.627,260.3,1.8,6.7
2024-01-12,14,6.8453,6.5234,6.4243,83.6197,7.2171,6.6283,251.4,0.6,9.6
2024-01-12,15,6.8344,6.521,6.4231,83.6566,7.2218,6.6188,240.0,0.8,12.2
2024-01-12,16,6.8402,6.5203,6.4202,83.5792,7.2191,6.6221,235.0,1.4,6.4
2024-01-12,17,6.8423,6.5215,6.4178,83.647,7.2169,6.6194,232.2,1.1,3.9
2024-01-12,18,6.8381,6.524,6.4288,83.5893,7.2166,6.6342,230.1,0.5,2.7
2024-01-12,19,6.8376,6.5239,6.4288,83.6272,7.2147,6.6385,230.3,1.9,1.6
2024-01-12,20,6.8412,6.5184,6.4287,83.6158,7.2223,6.6328,231.2,1.7,0.8
2024-01-12,21,6.8371,6.5233,6.4277,83.5654,7.215,6.6403,229.6,1.5,3.1
2024-01-12,22,6.8357,6.5253,6.4192,83.623,7.2196,6.6346,230.2,1.9,1.2
2024-01-12,23,6.8475,6.5167,6.4211,83.5865,7.2196,6.6398,231.7,2.0,0.5
2024-01-13,0,6.871,6.5282,6.4295,83.6491,7.218,6.6697,231.3,1.5,1.8
2024-01-13,1,6.8614,6.5292,6.4348,83.6882,7.2128,6.645,232.0,1.2,0.6
2024-01-13,2,6.861,6.5283,6.442,83.6587,7.2188,6.6519,231.8,1.3,1.5
2024-01-13,3,6.8699,6.5275,6.4372,83.6875,7.2114,6.6487,232.0,1.5,1.3
2024-01-13,4,6.8627,6.5284,6.4331,83.6684,7.2164,6.6529,231.7,1.5,1.8
2024-01-13,5,6.8718,6.5331,6.431,83.6527,7.2144,6.6473,231.3,1.2,1.6
2024-01-13,6,6.8654,6.5301,6.4377,83.6921,7.2176,6.6454,230.3,0.8,1.8
2024-01-13,7,6.8646,6.5302,6.4314,83.6374,7.2152,6.6537,230.4,2.0,1.9
2024-01-13,8,6.8676,6.5255,6.4243,83.6908,7.2158,6.6668,230.8,1.7,1.3
2024-01-13,9,6.8662,6.5385,6.4298,83.6663,7.2114,6.6485,233.1,4.0,1.6
2024-01-13,10,6.8662,6.5276,6.4434,83.6673,7.2159,6.6481,235.2,2.7,0.6
2024-01-13,11,6.874,6.5316,6.4382,83.6334,7.2168,6.6495,236.5,3.2,1.9
2024-01-13,12,6.875,6.5299,6.4379,83.6937,7.2111,6.6508,234.6,1.6,3.4
2024-01-13,13,6.8645,6.5339,6.435,83.6189,7.2166,6.6398,235.8,2.1,0.9
2024-01-13,14,6.8638,6.5397,6.4359,83.6004,7.2171,6.6576,234.5,1.6,2.9
2024-01-13,15,6.8723,6.535,6.4368,83.6455,7.2157,6.6579,232.6,1.6,3.5
2024-01-13,16,6.8578,6.5338,6.4244,83.6439,7.2171,6.6572,231.3,1.5,2.8
2024-01-13,17,6.8739,6.5336,6.4301,83.6523,7.2211,6.6503,230.7,0.7,1.4
2024-01-13,18,6.8686,6.5329,6.4392,83.658,7.2151,6.6523,231.2,1.9,1.4
2024-01-13,19,6.8702,6.5239,6.4307,83.644,7.2181,6.6474,229.3,0.9,2.8
2024-01-13,20,6.8639,6.5315,6.4381,83.6682,7.216,6.6425,230.4,2.4,1.3
2024-01-13,21,6.8705,6.5268,6.4281,83.6452,7.215,6.6456,229.8,1.1,1.6
2024-01-13,22,6.8656,6.54,6.431,83.6355,7.2131,6.6457,231.1,2.9,1.6
2024-01-13,23,6.8683,6.5228,6.4432,83.6633,7.2111,6.6443,231.1,1.7,1.7
2024-01-14,0,6.8698,6.525,6.4326,83.5981,7.1948,6.6556,234.1,3.9,0.9
2024-01-14,1,6.8833,6.5302,6.4306,83.5996,7.1877,6.672,237.5,5.0,1.7
2024-01-14,2,6.8714,6.5327,6.4374,83.5849,7.1989,6.6607,239.4,3.0,1.1
2024-01-14,3,6.8764,6.5323,6.4313,83.6027,7.1956,6.6578,238.5,1.0,1.9
2024-01-14,4,6.8829,6.5256,6.4307,83.617,7.1938,6.6561,237.7,0.6,1.4
2024-01-14,5,6.8739,6.5339,6.4268,83.5956,7.1926,6.6487,238.2,2.5,2.0
2024-01-14,6,6.8777,6.5277,6.4263,83.6117,7.1909,6.65,238.9,2.5,1.7
2024-01-14,7,6.8786,6.5288,6.4348,83.6336,7.1946,6.6519,238.7,1.6,1.8
2024-01-14,8,6.8781,6.5284,6.4315,83.6103,7.1926,6.666,238.5,1.7,1.9
2024-01-14,9,6.8772,6.5325,6.4321,83.6235,7.1948,6.6482,238.9,1.3,0.9
2024-01-14,10,6.8817,6.5303,6.4201,83.6255,7.1936,6.6426,239.0,1.3,1.1
2024-01-14,11,6.8808,6.5292,6.434,83.6136,7.1928,6.6598,239.2,1.6,1.3
2024-01-14,12,6.8727,6.5286,6.4345,83.5879,7.2005,6.6571,238.1,0.8,2.0
2024-01-14,13,6.8765,6.5337,6.4367,83.5822,7.1932,6.6642,237.5,1.6,2.2
2024-01-14,14,6.8745,6.5372,6.4381,83.5892,7.1952,6.64,236.9,0.7,1.2
2024-01-14,15,6.8717,6.5306,6.4294,83.6187,7.1916,6.6578,236.7,1.7,1.9
2024-01-14,16,6.8812,6.5338,6.4249,83.6148,7.1954,6.6573,237.0,0.9,0.7
2024-01-14,17,6.8726,6.5264,6.423,83.5862,7.1903,6.6467,236.7,1.5,1.8
2024-01-14,18,6.8732,6.5275,6.4247,83.6194,7.1964,6.644,238.4,3.4,1.7
2024-01-14,19,6.8781,6.5302,6.4217,83.5894,7.1985,6.6483,238.7,1.9,1.5
2024-01-14,20,6.8651,6.5302,6.4223,83.6256,7.1923,6.6505,238.3,1.1,1.5
2024-01-14,21,6.8712,6.5254,6.4268,83.5994,7.1916,6.6447,237.5,1.2,2.0
2024-01-14,22,6.877,6.53,6.4287,83.605,7.1933,6.6539,241.7,4.8,0.6
2024-01-14,23,6.8792,6.5342,6.4306,83.5946,7.1953,6.6439,243.8,2.7,0.6
2024-01-15,0,6.93,6.4953,6.4446,83.5172,7.2129,6.692,243.0,1.6,2.4
2024-01-15,1,6.9307,6.4998,6.439,83.5301,7.2085,6.6877,241.6,0.8,2.2
2024-01-15,2,6.9257,6.4976,6.4435,83.5433,7.209,6.6965,239.2,1.7,4.2
2024-01-15,3,6.9275,6.5046,6.4428,83.5358,7.2062,6.6828,238.7,1.3,1.7
2024-01-15,4,6.9325,6.4985,6.4466,83.5166,7.2144,6.6879,237.9,0.9,1.7
2024-01-15,5,6.9236,6.5004,6.4498,83.5094,7.2073,6.6801,237.8,0.8,0.8
2024-01-15,6,6.9181,6.4936,6.4469,83.5067,7.2068,6.6698,238.1,1.4,1.1
2024-01-15,7,6.9286,6.4985,6.4459,83.5426,7.2122,6.6908,242.1,4.8,0.8
2024-01-15,8,6.9229,6.4973,6.4496,83.5218,7.205,6.6836,248.9,7.5,0.6
2024-01-15,9,6.9256,6.4997,6.4446,83.5227,7.2079,6.6794,258.5,10.2,0.6
2024-01-15,10,6.929,6.5021,6.4454,83.528,7.2086,6.6968,261.1,4.3,1.7
2024-01-15,11,6.922,6.5022,6.4478,83.5133,7.2078,6.6684,261.4,2.2,2.0
2024-01-15,12,6.9295,6.4974,6.4459,83.5114,7.2033,6.6886,260.3,1.0,2.0
2024-01-15,13,6.9252,6.4971,6.4464,83.4984,7.2049,6.68,255.4,0.8,5.8
2024-01-15,14,6.9275,6.4997,6.4477,83.5286,7.2106,6.6937,247.3,1.1,9.2
2024-01-15,15,6.927,6.4993,6.4373,83.5112,7.208,6.6773,240.9,1.2,7.5
2024-01-15,16,6.9256,6.4985,6.4457,83.5364,7.2107,6.6996,238.9,2.0,3.9
2024-01-15,17,6.9306,6.4971,6.4471,83.5387,7.2054,6.6904,233.3,1.6,7.3
2024-01-15,18,6.9226,6.4982,6.4558,83.5377,7.2118,6.6749,230.9,1.0,3.4
2024-01-15,19,6.9298,6.4957,6.4373,83.5037,7.2078,6.6816,230.0,1.4,2.3
2024-01-15,20,6.9217,6.496,6.4459,83.5063,7.2056,6.6762,231.4,2.5,1.1
2024-01-15,21,6.9266,6.494,6.4519,83.5153,7.2066,6.6844,231.9,2.0,1.5
2024-01-15,22,6.9226,6.4994,6.4571,83.5011,7.2031,6.6918,230.9,1.0,2.0
2024-01-15,23,6.9252,6.4945,6.4409,83.5247,7.209,6.6956,229.1,0.5,2.4
2024-01-16,0,6.905,6.5075,6.4322,83.4207,7.1935,6.6539,231.0,2.8,0.8
2024-01-16,1,6.9032,6.5049,6.4252,83.4845,7.1951,6.673,231.4,1.9,1.5
2024-01-16,2,6.9075,6.5141,6.4263,83.5057,7.1925,6.6731,230.1,1.3,2.6
2024-01-16,3,6.9018,6.5118,6.416,83.465,7.1983,6.6578,232.0,3.1,1.2
2024-01-16,4,6.9172,6.5139,6.4337,83.4933,7.1961,6.6572,230.9,0.8,1.8
2024-01-16,5,6.9019,6.5135,6.4211,83.4813,7.1969,6.6637,230.7,1.8,2.0
2024-01-16,6,6.915,6.5086,6.423,83.4312,7.2013,6.6597,233.9,4.7,1.6
2024-01-16,7,6.9104,6.5131,6.4264,83.4469,7.1952,6.6634,236.9,4.5,1.5
2024-01-16,8,6.9002,6.5114,6.4263,83.4676,7.1922,6.6777,242.9,7.6,1.6
2024-01-16,9,6.9064,6.5072,6.4252,83.4643,7.1973,6.6716,251.1,10.0,1.8
2024-01-16,10,6.9114,6.5047,6.4212,83.4719,7.1922,6.6791,256.2,5.7,0.6
2024-01-16,11,6.9125,6.5061,6.4289,83.4711,7.1961,6.6831,258.3,3.1,1.0
2024-01-16,12,6.9079,6.513,6.4312,83.4948,7.2015,6.6756,257.0,1.6,2.9
2024-01-16,13,6.9095,6.5111,6.4228,83.4831,7.1932,6.6646,255.4,1.9,3.5
2024-01-16,14,6.9094,6.5061,6.4228,83.4808,7.191,6.6593,247.7,0.9,8.6
2024-01-16,15,6.8995,6.5083,6.4142,83.4449,7.1967,6.6598,240.9,1.6,8.4
2024-01-16,16,6.9165,6.514,6.4187,83.4359,7.1913,6.6604,234.9,1.1,7.0
2024-01-16,17,6.9168,6.5139,6.4204,83.471,7.1945,6.6806,232.7,2.0,4.3
2024-01-16,18,6.9099,6.5097,6.4267,83.4581,7.1946,6.6796,232.2,1.8,2.2
2024-01-16,19,6.908,6.5068,6.4282,83.4943,7.1929,6.6663,231.4,1.9,2.6
2024-01-16,20,6.9093,6.516,6.4342,83.4836,7.1946,6.6729,232.0,1.9,1.3
2024-01-16,21,6.9066,6.5087,6.4322,83.4326,7.1996,6.6796,229.2,0.8,3.6
2024-01-16,22,6.9058,6.5088,6.4232,83.4742,7.1956,6.6581,231.1,3.7,1.9
2024-01-16,23,6.9133,6.5116,6.4209,83.4661,7.199,6.67,232.7,2.4,0.8
2024-01-17,0,6.8968,6.5361,6.4189,83.5328,7.1893,6.659,234.1,2.5,1.1
2024-01-17,1,6.8953,6.54,6.4133,83.5417,7.1916,6.6718,234.2,1.5,1.3
2024-01-17,2,6.8968,6.5361,6.4145,83.5165,7.1928,6.6498,232.8,0.7,2.1
2024-01-17,3,6.8974,6.5399,6.4221,83.5207,7.2004,6.6716,232.0,1.1,1.9
2024-01-17,4,6.8956,6.5362,6.4216,83.5198,7.1918,6.6605,232.2,1.2,0.9
2024-01-17,5,6.8946,6.5428,6.4227,83.5136,7.1959,6.6679,232.9,1.5,0.8
2024-01-17,6,6.8842,6.5365,6.4174,83.5186,7.1943,6.648,236.4,4.3,0.8
2024-01-17,7,6.8951,6.5383,6.4161,83.5484,7.1935,6.6617,240.8,5.6,1.2
2024-01-17,8,6.898,6.5338,6.422,83.5111,7.1929,6.6679,250.9,11.1,1.0
2024-01-17,9,6.9017,6.5428,6.4224,83.5434,7.1945,6.6493,257.5,7.5,0.9
2024-01-17,10,6.8992,6.5389,6.4309,83.5166,7.1941,6.6605,264.5,8.3,1.3
2024-01-17,11,6.8919,6.5403,6.4206,83.548,7.1931,6.6483,264.9,2.3,1.9
2024-01-17,12,6.8902,6.5364,6.4235,83.5179,7.1974,6.6644,264.9,1.5,1.5
2024-01-17,13,6.9005,6.5401,6.4219,83.5233,7.1903,6.6472,261.0,1.1,5.0
2024-01-17,14,6.9036,6.5403,6.4298,83.5494,7.1947,6.6612,260.2,1.7,2.5
2024-01-17,15,6.8982,6.5345,6.4256,83.5107,7.1919,6.6573,252.8,1.3,8.7
2024-01-17,16,6.9038,6.5391,6.4207,83.542,7.197,6.6686,248.1,1.3,6.0
2024-01-17,17,6.8914,6.5397,6.4203,83.5195,7.1915,6.655,246.3,1.2,3.0
2024-01-17,18,6.9001,6.5351,6.4251,83.5195,7.191,6.6756,244.3,0.7,2.7
2024-01-17,19,6.905,6.5418,6.4251,83.5285,7.1927,6.6567,243.8,0.6,1.1
2024-01-17,20,6.8956,6.5364,6.4168,83.5344,7.1944,6.6609,242.7,0.6,1.7
2024-01-17,21,6.8976,6.5429,6.4184,83.5443,7.1954,6.658,242.6,1.9,1.9
2024-01-17,22,6.8953,6.5396,6.4207,83.5237,7.1926,6.6665,243.4,2.5,1.7
2024-01-17,23,6.8922,6.5382,6.4209,83.5039,7.1892,6.6603,244.1,2.1,1.5
2024-01-18,0,6.8876,6.5457,6.423,83.4999,7.206,6.6461,243.7,1.4,1.7
2024-01-18,1,6.8816,6.5504,6.4212,83.5182,7.2063,6.6554,241.7,0.6,2.6
2024-01-18,2,6.8788,6.5485,6.42,83.4826,7.1978,6.6523,240.3,0.8,2.3
2024-01-18,3,6.8777,6.5429,6.4226,83.5506,7.2074,6.6539,240.0,1.7,1.9
2024-01-18,4,6.8876,6.5498,6.4172,83.5239,7.202,6.6502,239.1,0.7,1.6
2024-01-18,5,6.8847,6.5475,6.4268,83.5262,7.2047,6.6554,240.8,3.0,1.3
2024-01-18,6,6.8689,6.5448,6.4187,83.4864,7.2049,6.6588,241.6,2.6,1.8
2024-01-18,7,6.8679,6.5515,6.4226,83.499,7.2037,6.6471,246.6,6.2,1.2
2024-01-18,8,6.8858,6.5473,6.4331,83.5259,7.2033,6.6391,250.6,5.6,1.6
2024-01-18,9,6.8727,6.549,6.422,83.5529,7.1995,6.6467,257.4,8.6,1.8
2024-01-18,10,6.8829,6.5497,6.4262,83.5154,7.2034,6.6532,260.2,4.4,1.6
2024-01-18,11,6.8781,6.545,6.4158,83.5411,7.2101,6.6413,244.2,1.0,17.0
2024-01-18,12,6.8836,6.5418,6.4157,83.5228,7.2046,6.6444,244.7,1.9,1.5
2024-01-18,13,6.8806,6.5478,6.4121,83.4989,7.2025,6.6553,243.2,1.4,2.9
2024-01-18,14,6.8842,6.5482,6.4289,83.5313,7.2048,6.6529,237.8,0.8,6.2
2024-01-18,15,6.8752,6.5441,6.4285,83.5157,7.2027,6.6571,218.7,1.4,20.5
2024-01-18,16,6.8717,6.5474,6.4362,83.5062,7.2062,6.6622,214.0,1.0,5.7
2024-01-18,17,6.8699,6.5411,6.4245,83.4975,7.2019,6.6425,212.3,1.2,2.9
2024-01-18,18,6.8824,6.5457,6.414,83.5017,7.2075,6.6464,212.9,1.9,1.4
2024-01-18,19,6.878,6.5508,6.4118,83.5136,7.2062,6.6633,213.9,2.1,1.0
2024-01-18,20,6.8713,6.5406,6.4218,83.4937,7.2074,6.6572,211.6,1.7,4.0
2024-01-18,21,6.8869,6.5435,6.4232,83.5109,7.2076,6.6553,213.6,3.3,1.3
2024-01-18,22,6.8829,6.5487,6.4229,83.5283,7.2066,6.6601,214.9,2.6,1.3
2024-01-18,23,6.8882,6.5443,6.4158,83.5366,7.2014,6.6447,214.1,1.4,2.3
2024-01-19,0,6.8593,6.5523,6.4203,83.5793,7.2179,6.6284,215.1,2.4,1.4
2024-01-19,1,6.8579,6.557,6.4229,83.5734,7.2177,6.6438,215.3,1.9,1.7
2024-01-19,2,6.8599,6.5546,6.4206,83.5904,7.2142,6.6409,215.9,2.1,1.4
2024-01-19,3,6.8462,6.5492,6.4224,83.5711,7.2182,6.6408,215.8,1.8,1.9
2024-01-19,4,6.8669,6.5526,6.4168,83.5877,7.2125,6.6458,217.6,2.9,1.1
2024-01-19,5,6.8631,6.5466,6.4251,83.5889,7.2148,6.6319,218.2,1.2,0.6
2024-01-19,6,6.8519,6.5518,6.422,83.5869,7.2143,6.6398,218.6,2.1,1.7
2024-01-19,7,6.8656,6.5511,6.4079,83.5852,7.2132,6.6524,221.1,3.4,0.9
2024-01-19,8,6.8677,6.5516,6.4131,83.6074,7.2121,6.6371,229.4,9.3,1.0
2024-01-19,9,6.8541,6.5567,6.4192,83.5943,7.2215,6.628,238.7,10.7,1.4
2024-01-19,10,6.8497,6.5483,6.4139,83.625,7.217,6.6475,241.2,3.8,1.3
2024-01-19,11,6.8601,6.5551,6.4231,83.6181,7.2251,6.637,210.3,1.7,32.5
2024-01-19,12,6.861,6.5507,6.4151,83.6288,7.223,6.6318,209.7,1.8,2.4
2024-01-19,13,6.8566,6.5504,6.4197,83.5756,7.2195,6.636,207.4,1.4,3.7
2024-01-19,14,6.8521,6.5585,6.418,83.5862,7.2159,6.6304,201.3,1.3,7.4
2024-01-19,15,6.8549,6.5529,6.4211,83.5617,7.2199,6.6356,185.4,1.7,17.5
2024-01-19,16,6.8551,6.5526,6.4241,83.5844,7.2226,6.6488,182.3,0.8,3.9
2024-01-19,17,6.8618,6.5533,6.4158,83.5861,7.2184,6.6395,180.3,0.8,2.9
2024-01-19,18,6.8586,6.5535,6.4165,83.5795,7.222,6.6265,179.3,1.5,2.5
2024-01-19,19,6.8645,6.5499,6.4245,83.6112,7.2154,6.6369,178.9,1.3,1.7
2024-01-19,20,6.8536,6.5544,6.4217,83.5981,7.2219,6.6486,180.9,2.7,0.7
2024-01-19,21,6.8578,6.5537,6.4233,83.6027,7.2203,6.6445,181.7,1.8,1.0
2024-01-19,22,6.8586,6.5569,6.4279,83.628,7.2171,6.6311,182.6,2.4,1.5
2024-01-19,23,6.8647,6.5561,6.414,83.619,7.2236,6.6337,184.1,3.4,1.9
2024-01-20,0,6.8548,6.5397,6.4065,83.6664,7.2178,6.6421,185.3,2.9,1.7
2024-01-20,1,6.8568,6.5454,6.4198,83.6714,7.2263,6.6409,184.5,1.2,2.0
2024-01-20,2,6.8556,6.5389,6.4175,83.6477,7.2244,6.6194,185.8,2.6,1.3
2024-01-20,3,6.862,6.5433,6.4166,83.7096,7.2198,6.6438,186.7,2.4,1.5
2024-01-20,4,6.8566,6.5419,6.4167,83.6548,7.2196,6.6186,186.7,1.9,1.9
2024-01-20,5,6.8585,6.5456,6.4147,83.6704,7.2228,6.6447,187.1,1.9,1.6
2024-01-20,6,6.853,6.5465,6.4096,83.6475,7.2248,6.6284,188.8,2.3,0.5
2024-01-20,7,6.857,6.5387,6.4198,83.6938,7.2244,6.6381,188.6,1.6,1.8
2024-01-20,8,6.853,6.5469,6.4155,83.6652,7.2198,6.6326,191.0,3.5,1.1
2024-01-20,9,6.8605,6.5425,6.4064,83.682,7.2223,6.6439,191.8,2.1,1.3
2024-01-20,10,6.8564,6.5474,6.4045,83.6338,7.2214,6.6372,193.1,2.0,0.7
2024-01-20,11,6.8574,6.5475,6.4177,83.7035,7.2178,6.643,166.5,0.7,27.3
2024-01-20,12,6.8489,6.5433,6.417,83.6634,7.2277,6.6463,167.8,2.4,1.1
2024-01-20,13,6.8482,6.5433,6.4159,83.6658,7.2241,6.6264,166.6,0.6,1.9
2024-01-20,14,6.8547,6.544,6.4096,83.639,7.2267,6.6371,169.7,4.4,1.3
2024-01-20,15,6.8568,6.541,6.4133,83.6453,7.2207,6.6325,160.6,1.8,10.8
2024-01-20,16,6.8637,6.5471,6.4199,83.6817,7.2234,6.633,161.1,2.0,1.5
2024-01-20,17,6.8505,6.5423,6.4196,83.6692,7.2176,6.6324,161.9,1.8,1.0
2024-01-20,18,6.8596,6.5418,6.4105,83.6609,7.2222,6.6323,162.2,2.1,1.8
2024-01-20,19,6.8637,6.5422,6.4048,83.6502,7.2244,6.6292,163.2,2.6,1.6
2024-01-20,20,6.8647,6.5399,6.4175,83.6736,7.2152,6.6363,162.9,1.8,2.0
2024-01-20,21,6.8579,6.5417,6.4104,83.6525,7.2168,6.629,166.0,3.8,0.8
2024-01-20,22,6.857,6.5408,6.4077,83.6758,7.224,6.6248,164.9,1.8,2.8
2024-01-20,23,6.8537,6.5409,6.4175,83.6567,7.224,6.629,165.4,2.3,1.7
2024-01-21,0,6.8284,6.5176,6.4095,83.618,7.2466,6.6324,166.8,3.1,1.8
2024-01-21,1,6.8334,6.5175,6.4166,83.62,7.238,6.6236,168.7,2.4,0.6
2024-01-21,2,6.8196,6.5139,6.4175,83.6424,7.2455,6.6183,168.1,1.8,2.4
2024-01-21,3,6.8302,6.5159,6.41,83.6193,7.2409,6.6299,168.9,1.6,0.8
2024-01-21,4,6.8304,6.5202,6.4139,83.6506,7.2451,6.6226,168.5,1.6,1.9
2024-01-21,5,6.8272,6.5131,6.4102,83.6263,7.2441,6.6113,171.0,3.3,0.8
2024-01-21,6,6.8274,6.5175,6.4109,83.6021,7.2418,6.622,171.9,2.0,1.1
2024-01-21,7,6.8295,6.5168,6.4168,83.6297,7.2426,6.626,173.0,1.7,0.6
2024-01-21,8,6.8332,6.5135,6.4096,83.6038,7.2448,6.6107,176.0,4.8,1.9
2024-01-21,9,6.83,6.5076,6.4136,83.6059,7.2415,6.6422,177.6,2.9,1.3
2024-01-21,10,6.8284,6.5116,6.4126,83.6306,7.2374,6.6342,177.4,1.5,1.7
2024-01-21,11,6.8346,6.5134,6.4141,83.599,7.2484,6.6138,158.8,1.3,19.9
2024-01-21,12,6.8211,6.5186,6.414,83.6023,7.2387,6.6186,158.8,1.6,1.5
2024-01-21,13,6.8273,6.5149,6.4153,83.6126,7.2386,6.6153,157.9,1.5,2.4
2024-01-21,14,6.8308,6.5119,6.4023,83.6047,7.2433,6.6304,156.2,0.7,2.4
2024-01-21,15,6.8211,6.5191,6.4107,83.6336,7.2432,6.6289,143.9,1.7,14.0
2024-01-21,16,6.8328,6.5149,6.4194,83.6377,7.2465,6.6166,145.7,2.5,0.6
2024-01-21,17,6.8277,6.5178,6.4148,83.597,7.2394,6.6141,146.3,1.4,0.9
2024-01-21,18,6.826,6.5154,6.4075,83.6362,7.239,6.6342,145.9,1.2,1.6
2024-01-21,19,6.8247,6.517,6.4107,83.6117,7.2437,6.6312,147.7,3.5,1.7
2024-01-21,20,6.8261,6.5175,6.4143,83.6312,7.243,6.6227,148.9,2.6,1.5
2024-01-21,21,6.8351,6.5179,6.4164,83.6078,7.2439,6.6294,150.9,3.3,1.2
2024-01-21,22,6.8299,6.5201,6.4054,83.6554,7.2423,6.6186,152.3,2.6,1.2
2024-01-21,23,6.8358,6.5148,6.4115,83.658,7.2428,6.6252,152.9,2.4,1.8
2024-01-22,0,6.8416,6.508,6.4049,83.461,7.2369,6.622,154.3,2.4,1.0
2024-01-22,1,6.8424,6.511,6.4106,83.4877,7.2313,6.621,155.9,2.6,1.0
2024-01-22,2,6.8452,6.51,6.4053,83.4697,7.2315,6.6233,155.8,1.4,1.4
2024-01-22,3,6.8503,6.5099,6.4044,83.4718,7.2352,6.6229,156.6,2.5,1.7
2024-01-22,4,6.8441,6.5066,6.4014,83.5133,7.2402,6.6226,157.5,2.4,1.4
2024-01-22,5,6.8363,6.5086,6.4092,83.4726,7.2345,6.6423,159.1,2.8,1.1
2024-01-22,6,6.8361,6.5135,6.4087,83.4736,7.2365,6.6167,161.5,4.0,1.6
2024-01-22,7,6.8441,6.5181,6.4052,83.4691,7.2389,6.6303,165.3,4.7,1.0
2024-01-22,8,6.8397,6.5084,6.406,83.4657,7.2336,6.6326,169.6,5.3,1.0
2024-01-22,9,6.8356,6.5065,6.4127,83.4954,7.2329,6.6151,175.3,7.2,1.4
2024-01-22,10,6.8357,6.5087,6.4121,83.4874,7.242,6.6198,178.2,4.3,1.5
2024-01-22,11,6.8401,6.5072,6.4087,83.5075,7.2338,6.6255,168.1,0.8,10.9
2024-01-22,12,6.8453,6.5112,6.4085,83.5153,7.2382,6.6272,169.3,1.9,0.7
2024-01-22,13,6.8387,6.5082,6.4056,83.4942,7.2321,6.6385,167.1,1.6,3.7
2024-01-22,14,6.835,6.5147,6.4066,83.4905,7.2332,6.6317,162.0,1.2,6.3
2024-01-22,15,6.8434,6.5105,6.4013,83.4803,7.2374,6.6185,147.8,1.3,15.4
2024-01-22,16,6.8435,6.5131,6.4019,83.5005,7.2318,6.6169,144.0,1.1,4.9
2024-01-22,17,6.8437,6.5082,6.4042,83.4989,7.2339,6.6303,142.8,1.1,2.3
2024-01-22,18,6.8363,6.5137,6.4063,83.482,7.2338,6.6374,143.6,1.3,0.5
2024-01-22,19,6.8396,6.5066,6.4079,83.4871,7.2374,6.6213,145.3,2.4,0.6
2024-01-22,20,6.8365,6.5121,6.4092,83.4605,7.2359,6.6335,145.8,1.5,0.9
2024-01-22,21,6.8374,6.5111,6.4099,83.4927,7.238,6.6187,148.1,2.8,0.5
2024-01-22,22,6.8409,6.5082,6.4093,83.4709,7.2343,6.6321,150.5,3.9,1.4
2024-01-22,23,6.8329,6.512,6.4117,83.4968,7.2408,6.6331,152.6,2.7,0.6
2024-01-23,0,6.8853,6.4992,6.381,83.4662,7.2406,6.6268,153.8,2.2,0.9
2024-01-23,1,6.8818,6.4996,6.3955,83.432,7.2407,6.6344,155.5,3.1,1.4
2024-01-23,2,6.8808,6.4977,6.3899,83.449,7.2461,6.6406,156.0,2.2,1.7
2024-01-23,3,6.8748,6.494,6.3799,83.4674,7.2497,6.6422,158.2,4.1,2.0
2024-01-23,4,6.8777,6.4935,6.3915,83.4494,7.2405,6.6321,159.6,2.2,0.7
2024-01-23,5,6.8875,6.5009,6.3881,83.4872,7.2353,6.6465,161.6,3.7,1.7
2024-01-23,6,6.8811,6.4999,6.3902,83.4335,7.2461,6.6446,165.2,5.1,1.6
2024-01-23,7,6.8925,6.4973,6.3933,83.4348,7.2482,6.635,168.2,4.2,1.2
2024-01-23,8,6.8906,6.4991,6.3954,83.4671,7.2392,6.6431,176.6,10.0,1.6
2024-01-23,9,6.8789,6.4964,6.3908,83.4935,7.2405,6.6468,185.6,10.1,1.2
2024-01-23,10,6.8844,6.4937,6.3938,83.4297,7.2486,6.6402,189.4,5.8,1.9
2024-01-23,11,6.8873,6.4938,6.3916,83.4347,7.2431,6.6452,193.8,5.1,0.7
2024-01-23,12,6.8882,6.4925,6.3815,83.4563,7.243,6.6413,194.5,2.1,1.4
2024-01-23,13,6.8817,6.4965,6.3895,83.4069,7.2392,6.6358,191.2,1.3,4.6
2024-01-23,14,6.8838,6.4965,6.3919,83.4623,7.2447,6.6479,183.3,1.2,9.1
2024-01-23,15,6.8832,6.4932,6.3869,83.438,7.2438,6.6445,177.6,0.8,6.5
2024-01-23,16,6.8867,6.498,6.386,83.4392,7.2433,6.6259,175.3,1.4,3.7
2024-01-23,17,6.8712,6.4996,6.3956,83.4303,7.2466,6.6365,173.7,1.0,2.7
2024-01-23,18,6.8829,6.5003,6.3946,83.4517,7.237,6.6189,173.2,1.7,2.2
2024-01-23,19,6.8799,6.501,6.3899,83.4765,7.2444,6.6431,174.1,2.3,1.4
2024-01-23,20,6.8928,6.4925,6.3956,83.4405,7.2419,6.6478,174.7,1.8,1.2
2024-01-23,21,6.882,6.501,6.3908,83.4573,7.2479,6.6324,173.8,1.0,2.0
2024-01-23,22,6.8871,6.4943,6.3932,83.4712,7.2454,6.6254,172.8,0.6,1.5
2024-01-23,23,6.8848,6.4979,6.3982,83.4545,7.2519,6.6379,171.7,0.9,2.1
